Unnamed: 0,X,id,date,time,name,size,type,price,day_of_week
21212,21212,2015-009132,2015-06-02,16:51:28,five_cheese,L,veggie,18.5,Tuesday
21213,21213,2015-009132,2015-06-02,16:51:28,southw_ckn,L,chicken,20.75,Tuesday
21214,21214,2015-009132,2015-06-02,16:51:28,southw_ckn,M,chicken,16.75,Tuesday
21215,21215,2015-009132,2015-06-02,16:51:28,cali_ckn,L,chicken,20.75,Tuesday
21216,21216,2015-009133,2015-06-02,17:00:38,five_cheese,L,veggie,18.5,Tuesday
21217,21217,2015-009133,2015-06-02,17:00:38,classic_dlx,M,classic,16.0,Tuesday
21218,21218,2015-009133,2015-06-02,17:00:38,soppressata,M,supreme,16.5,Tuesday
21219,21219,2015-009133,2015-06-02,17:00:38,napolitana,M,classic,16.0,Tuesday
21220,21220,2015-009134,2015-06-02,17:06:55,peppr_salami,S,supreme,12.5,Tuesday
21221,21221,2015-009134,2015-06-02,17:06:55,spinach_supr,S,supreme,12.5,Tuesday
21222,21222,2015-009135,2015-06-02,17:20:38,classic_dlx,S,classic,12.0,Tuesday
21223,21223,2015-009135,2015-06-02,17:20:38,sicilian,M,supreme,16.25,Tuesday
21224,21224,2015-009135,2015-06-02,17:20:38,spinach_fet,L,veggie,20.25,Tuesday
21225,21225,2015-009136,2015-06-02,17:51:17,sicilian,M,supreme,16.25,Tuesday
21226,21226,2015-009137,2015-06-02,17:57:09,hawaiian,L,classic,16.5,Tuesday
21227,21227,2015-009137,2015-06-02,17:57:09,pepperoni,L,classic,15.25,Tuesday
21228,21228,2015-009137,2015-06-02,17:57:09,spicy_ital,S,supreme,12.5,Tuesday
21229,21229,2015-009138,2015-06-02,18:24:41,five_cheese,L,veggie,18.5,Tuesday
21230,21230,2015-009138,2015-06-02,18:24:41,big_meat,S,classic,12.0,Tuesday
21231,21231,2015-009139,2015-06-02,18:36:39,five_cheese,L,veggie,18.5,Tuesday
21232,21232,2015-009140,2015-06-02,18:37:42,southw_ckn,S,chicken,12.75,Tuesday
21233,21233,2015-009140,2015-06-02,18:37:42,cali_ckn,S,chicken,12.75,Tuesday
21234,21234,2015-009140,2015-06-02,18:37:42,cali_ckn,L,chicken,20.75,Tuesday
21235,21235,2015-009140,2015-06-02,18:37:42,spinach_fet,L,veggie,20.25,Tuesday
21236,21236,2015-009141,2015-06-02,18:38:47,veggie_veg,M,veggie,16.0,Tuesday
21237,21237,2015-009141,2015-06-02,18:38:47,spinach_fet,M,veggie,16.0,Tuesday
21238,21238,2015-009142,2015-06-02,18:59:44,veggie_veg,L,veggie,20.25,Tuesday
21239,21239,2015-009143,2015-06-02,19:06:19,the_greek,L,classic,20.5,Tuesday
21240,21240,2015-009144,2015-06-02,19:09:32,ckn_alfredo,S,chicken,12.75,Tuesday
21241,21241,2015-009144,2015-06-02,19:09:32,bbq_ckn,M,chicken,16.75,Tuesday
21242,21242,2015-009145,2015-06-02,19:11:46,mexicana,L,veggie,20.25,Tuesday
21243,21243,2015-009145,2015-06-02,19:11:46,soppressata,L,supreme,20.75,Tuesday
21244,21244,2015-009145,2015-06-02,19:11:46,pep_msh_pep,L,classic,17.5,Tuesday
21245,21245,2015-009146,2015-06-02,19:14:13,ital_cpcllo,M,classic,16.0,Tuesday
21246,21246,2015-009146,2015-06-02,19:14:13,calabrese,S,supreme,12.25,Tuesday
21247,21247,2015-009146,2015-06-02,19:14:13,the_greek,L,classic,20.5,Tuesday
21248,21248,2015-009147,2015-06-02,19:30:07,sicilian,S,supreme,12.25,Tuesday
21249,21249,2015-009148,2015-06-02,20:42:03,thai_ckn,S,chicken,12.75,Tuesday
21250,21250,2015-009148,2015-06-02,20:42:03,green_garden,S,veggie,12.0,Tuesday
21251,21251,2015-009149,2015-06-02,21:17:24,pepperoni,M,classic,12.5,Tuesday
21252,21252,2015-009149,2015-06-02,21:17:24,ital_supr,M,supreme,16.5,Tuesday
21253,21253,2015-009149,2015-06-02,21:17:24,spinach_fet,L,veggie,20.25,Tuesday
21254,21254,2015-009149,2015-06-02,21:17:24,veggie_veg,M,veggie,16.0,Tuesday
21255,21255,2015-009150,2015-06-02,21:42:42,cali_ckn,S,chicken,12.75,Tuesday
21256,21256,2015-009151,2015-06-02,22:05:41,southw_ckn,S,chicken,12.75,Tuesday
21257,21257,2015-009151,2015-06-02,22:05:41,cali_ckn,M,chicken,16.75,Tuesday
21258,21258,2015-009152,2015-06-02,22:11:13,green_garden,S,veggie,12.0,Tuesday
21259,21259,2015-009152,2015-06-02,22:11:13,four_cheese,L,veggie,17.95,Tuesday
21260,21260,2015-009152,2015-06-02,22:11:13,four_cheese,M,veggie,14.75,Tuesday
21261,21261,2015-009153,2015-06-02,22:18:30,classic_dlx,S,classic,12.0,Tuesday
21262,21262,2015-009153,2015-06-02,22:18:30,spin_pesto,L,veggie,20.75,Tuesday
21263,21263,2015-009153,2015-06-02,22:18:30,pep_msh_pep,L,classic,17.5,Tuesday
21264,21264,2015-009153,2015-06-02,22:18:30,ital_supr,M,supreme,16.5,Tuesday
21265,21265,2015-009154,2015-06-03,11:33:40,prsc_argla,S,supreme,12.5,Wednesday
21266,21266,2015-009155,2015-06-03,11:49:34,spicy_ital,S,supreme,12.5,Wednesday
21267,21267,2015-009155,2015-06-03,11:49:34,spinach_fet,S,veggie,12.0,Wednesday
21268,21268,2015-009156,2015-06-03,11:56:55,thai_ckn,M,chicken,16.75,Wednesday
21269,21269,2015-009156,2015-06-03,11:56:55,cali_ckn,L,chicken,20.75,Wednesday
21270,21270,2015-009157,2015-06-03,12:00:26,spicy_ital,L,supreme,20.75,Wednesday
21271,21271,2015-009157,2015-06-03,12:00:26,ital_cpcllo,M,classic,16.0,Wednesday
21272,21272,2015-009158,2015-06-03,12:09:32,classic_dlx,M,classic,16.0,Wednesday
21273,21273,2015-009158,2015-06-03,12:09:32,big_meat,S,classic,12.0,Wednesday
21274,21274,2015-009159,2015-06-03,12:21:04,spin_pesto,S,veggie,12.5,Wednesday
21275,21275,2015-009160,2015-06-03,12:24:34,ital_cpcllo,L,classic,20.5,Wednesday
21276,21276,2015-009160,2015-06-03,12:24:34,classic_dlx,S,classic,12.0,Wednesday
21277,21277,2015-009161,2015-06-03,12:38:29,green_garden,L,veggie,20.25,Wednesday
21278,21278,2015-009162,2015-06-03,12:43:17,spinach_supr,L,supreme,20.75,Wednesday
21279,21279,2015-009162,2015-06-03,12:43:17,thai_ckn,L,chicken,20.75,Wednesday
21280,21280,2015-009163,2015-06-03,12:49:18,peppr_salami,L,supreme,20.75,Wednesday
21281,21281,2015-009163,2015-06-03,12:49:18,mexicana,L,veggie,20.25,Wednesday
21282,21282,2015-009163,2015-06-03,12:49:18,spinach_fet,L,veggie,20.25,Wednesday
21283,21283,2015-009163,2015-06-03,12:49:18,classic_dlx,L,classic,20.5,Wednesday
21284,21284,2015-009163,2015-06-03,12:49:18,classic_dlx,S,classic,12.0,Wednesday
21285,21285,2015-009163,2015-06-03,12:49:18,ckn_alfredo,L,chicken,20.75,Wednesday
21286,21286,2015-009163,2015-06-03,12:49:18,ckn_alfredo,M,chicken,16.75,Wednesday
21287,21287,2015-009163,2015-06-03,12:49:18,sicilian,M,supreme,16.25,Wednesday
21288,21288,2015-009163,2015-06-03,12:49:18,hawaiian,L,classic,16.5,Wednesday
21289,21289,2015-009163,2015-06-03,12:49:18,pepperoni,L,classic,15.25,Wednesday
21290,21290,2015-009163,2015-06-03,12:49:18,ital_cpcllo,S,classic,12.0,Wednesday
21291,21291,2015-009164,2015-06-03,12:52:06,southw_ckn,M,chicken,16.75,Wednesday
21292,21292,2015-009165,2015-06-03,12:57:23,soppressata,M,supreme,16.5,Wednesday
21293,21293,2015-009166,2015-06-03,12:57:40,spinach_fet,S,veggie,12.0,Wednesday
21294,21294,2015-009166,2015-06-03,12:57:40,hawaiian,L,classic,16.5,Wednesday
21295,21295,2015-009167,2015-06-03,13:02:21,thai_ckn,M,chicken,16.75,Wednesday
21296,21296,2015-009167,2015-06-03,13:02:21,sicilian,L,supreme,20.25,Wednesday
21297,21297,2015-009168,2015-06-03,13:02:42,soppressata,L,supreme,20.75,Wednesday
21298,21298,2015-009168,2015-06-03,13:02:42,green_garden,M,veggie,16.0,Wednesday
21299,21299,2015-009168,2015-06-03,13:02:42,classic_dlx,S,classic,12.0,Wednesday
21300,21300,2015-009168,2015-06-03,13:02:42,cali_ckn,L,chicken,20.75,Wednesday
21301,21301,2015-009169,2015-06-03,13:08:40,cali_ckn,L,chicken,20.75,Wednesday
21302,21302,2015-009170,2015-06-03,13:25:34,cali_ckn,M,chicken,16.75,Wednesday
21303,21303,2015-009171,2015-06-03,13:33:08,pepperoni,L,classic,15.25,Wednesday
21304,21304,2015-009172,2015-06-03,13:35:59,sicilian,L,supreme,20.25,Wednesday
21305,21305,2015-009173,2015-06-03,13:42:09,bbq_ckn,M,chicken,16.75,Wednesday
21306,21306,2015-009174,2015-06-03,13:53:56,bbq_ckn,L,chicken,20.75,Wednesday
21307,21307,2015-009175,2015-06-03,14:24:01,ital_veggie,L,veggie,21.0,Wednesday
21308,21308,2015-009175,2015-06-03,14:24:01,classic_dlx,M,classic,16.0,Wednesday
21309,21309,2015-009175,2015-06-03,14:24:01,ital_cpcllo,S,classic,12.0,Wednesday
21310,21310,2015-009176,2015-06-03,14:34:27,sicilian,L,supreme,20.25,Wednesday
21311,21311,2015-009176,2015-06-03,14:34:27,spinach_supr,L,supreme,20.75,Wednesday
21312,21312,2015-009176,2015-06-03,14:34:27,cali_ckn,M,chicken,16.75,Wednesday
21313,21313,2015-009176,2015-06-03,14:34:27,pep_msh_pep,L,classic,17.5,Wednesday
21314,21314,2015-009177,2015-06-03,14:37:30,five_cheese,L,veggie,18.5,Wednesday
21315,21315,2015-009178,2015-06-03,14:45:43,pepperoni,S,classic,9.75,Wednesday
21316,21316,2015-009178,2015-06-03,14:45:43,bbq_ckn,M,chicken,16.75,Wednesday
21317,21317,2015-009178,2015-06-03,14:45:43,spinach_fet,M,veggie,16.0,Wednesday
21318,21318,2015-009178,2015-06-03,14:45:43,cali_ckn,L,chicken,20.75,Wednesday
21319,21319,2015-009179,2015-06-03,15:20:16,four_cheese,L,veggie,17.95,Wednesday
21320,21320,2015-009179,2015-06-03,15:20:16,peppr_salami,S,supreme,12.5,Wednesday
21321,21321,2015-009180,2015-06-03,15:24:07,mexicana,L,veggie,20.25,Wednesday
21322,21322,2015-009181,2015-06-03,15:34:23,mexicana,L,veggie,20.25,Wednesday
21323,21323,2015-009181,2015-06-03,15:34:23,veggie_veg,S,veggie,12.0,Wednesday
21324,21324,2015-009181,2015-06-03,15:34:23,ital_supr,M,supreme,16.5,Wednesday
21325,21325,2015-009181,2015-06-03,15:34:23,bbq_ckn,S,chicken,12.75,Wednesday
21326,21326,2015-009182,2015-06-03,15:47:25,spicy_ital,L,supreme,20.75,Wednesday
21327,21327,2015-009182,2015-06-03,15:47:25,veggie_veg,S,veggie,12.0,Wednesday
21328,21328,2015-009182,2015-06-03,15:47:25,bbq_ckn,S,chicken,12.75,Wednesday
21329,21329,2015-009182,2015-06-03,15:47:25,four_cheese,L,veggie,17.95,Wednesday
21330,21330,2015-009183,2015-06-03,16:03:29,napolitana,L,classic,20.5,Wednesday
21331,21331,2015-009183,2015-06-03,16:03:29,spin_pesto,M,veggie,16.5,Wednesday
21332,21332,2015-009184,2015-06-03,16:18:15,sicilian,M,supreme,16.25,Wednesday
21333,21333,2015-009184,2015-06-03,16:18:15,ital_cpcllo,M,classic,16.0,Wednesday
21334,21334,2015-009185,2015-06-03,16:19:51,prsc_argla,L,supreme,20.75,Wednesday
21335,21335,2015-009186,2015-06-03,16:50:18,calabrese,M,supreme,16.25,Wednesday
21336,21336,2015-009187,2015-06-03,16:55:50,mediterraneo,M,veggie,16.0,Wednesday
21337,21337,2015-009187,2015-06-03,16:55:50,soppressata,L,supreme,20.75,Wednesday
21338,21338,2015-009188,2015-06-03,16:59:46,five_cheese,L,veggie,18.5,Wednesday
21339,21339,2015-009188,2015-06-03,16:59:46,spinach_supr,M,supreme,16.5,Wednesday
21340,21340,2015-009188,2015-06-03,16:59:46,veggie_veg,L,veggie,20.25,Wednesday
21341,21341,2015-009188,2015-06-03,16:59:46,veggie_veg,L,veggie,20.25,Wednesday
21342,21342,2015-009189,2015-06-03,17:08:46,peppr_salami,L,supreme,20.75,Wednesday
21343,21343,2015-009190,2015-06-03,17:11:11,five_cheese,L,veggie,18.5,Wednesday
21344,21344,2015-009190,2015-06-03,17:11:11,ckn_alfredo,M,chicken,16.75,Wednesday
21345,21345,2015-009191,2015-06-03,17:17:33,four_cheese,L,veggie,17.95,Wednesday
21346,21346,2015-009191,2015-06-03,17:17:33,spin_pesto,L,veggie,20.75,Wednesday
21347,21347,2015-009191,2015-06-03,17:17:33,hawaiian,S,classic,10.5,Wednesday
21348,21348,2015-009191,2015-06-03,17:17:33,ital_supr,M,supreme,16.5,Wednesday
21349,21349,2015-009192,2015-06-03,17:42:34,the_greek,S,classic,12.0,Wednesday
21350,21350,2015-009192,2015-06-03,17:42:34,napolitana,M,classic,16.0,Wednesday
21351,21351,2015-009192,2015-06-03,17:42:34,cali_ckn,M,chicken,16.75,Wednesday
21352,21352,2015-009192,2015-06-03,17:42:34,mexicana,L,veggie,20.25,Wednesday
21353,21353,2015-009193,2015-06-03,17:44:17,green_garden,S,veggie,12.0,Wednesday
21354,21354,2015-009194,2015-06-03,17:58:16,spinach_fet,S,veggie,12.0,Wednesday
21355,21355,2015-009194,2015-06-03,17:58:16,ital_veggie,L,veggie,21.0,Wednesday
21356,21356,2015-009194,2015-06-03,17:58:16,classic_dlx,M,classic,16.0,Wednesday
21357,21357,2015-009194,2015-06-03,17:58:16,soppressata,S,supreme,12.5,Wednesday
21358,21358,2015-009195,2015-06-03,18:02:59,thai_ckn,L,chicken,20.75,Wednesday
21359,21359,2015-009195,2015-06-03,18:02:59,ckn_alfredo,M,chicken,16.75,Wednesday
21360,21360,2015-009196,2015-06-03,18:59:49,classic_dlx,M,classic,16.0,Wednesday
21361,21361,2015-009197,2015-06-03,19:02:28,four_cheese,L,veggie,17.95,Wednesday
21362,21362,2015-009197,2015-06-03,19:02:28,spinach_fet,S,veggie,12.0,Wednesday
21363,21363,2015-009197,2015-06-03,19:02:28,calabrese,L,supreme,20.25,Wednesday
21364,21364,2015-009197,2015-06-03,19:02:28,veggie_veg,S,veggie,12.0,Wednesday
21365,21365,2015-009198,2015-06-03,19:06:55,ital_supr,M,supreme,16.5,Wednesday
21366,21366,2015-009199,2015-06-03,20:07:30,bbq_ckn,L,chicken,20.75,Wednesday
21367,21367,2015-009200,2015-06-03,20:32:54,soppressata,S,supreme,12.5,Wednesday
21368,21368,2015-009200,2015-06-03,20:32:54,cali_ckn,L,chicken,20.75,Wednesday
21369,21369,2015-009201,2015-06-03,20:34:36,sicilian,S,supreme,12.25,Wednesday
21370,21370,2015-009201,2015-06-03,20:34:36,ckn_alfredo,S,chicken,12.75,Wednesday
21371,21371,2015-009201,2015-06-03,20:34:36,sicilian,M,supreme,16.25,Wednesday
21372,21372,2015-009201,2015-06-03,20:34:36,peppr_salami,L,supreme,20.75,Wednesday
21373,21373,2015-009202,2015-06-03,20:46:32,napolitana,S,classic,12.0,Wednesday
21374,21374,2015-009202,2015-06-03,20:46:32,ckn_pesto,M,chicken,16.75,Wednesday
21375,21375,2015-009203,2015-06-03,21:29:08,mexicana,L,veggie,20.25,Wednesday
21376,21376,2015-009204,2015-06-03,21:48:26,cali_ckn,M,chicken,16.75,Wednesday
21377,21377,2015-009204,2015-06-03,21:48:26,thai_ckn,M,chicken,16.75,Wednesday
21378,21378,2015-009205,2015-06-04,11:21:04,soppressata,L,supreme,20.75,Thursday
21379,21379,2015-009205,2015-06-04,11:21:04,pepperoni,S,classic,9.75,Thursday
21380,21380,2015-009206,2015-06-04,11:45:36,ckn_pesto,S,chicken,12.75,Thursday
21381,21381,2015-009206,2015-06-04,11:45:36,southw_ckn,S,chicken,12.75,Thursday
21382,21382,2015-009207,2015-06-04,12:09:28,soppressata,S,supreme,12.5,Thursday
21383,21383,2015-009207,2015-06-04,12:09:28,prsc_argla,L,supreme,20.75,Thursday
21384,21384,2015-009207,2015-06-04,12:09:28,prsc_argla,M,supreme,16.5,Thursday
21385,21385,2015-009207,2015-06-04,12:09:28,classic_dlx,S,classic,12.0,Thursday
21386,21386,2015-009207,2015-06-04,12:09:28,four_cheese,L,veggie,17.95,Thursday
21387,21387,2015-009207,2015-06-04,12:09:28,brie_carre,S,supreme,23.65,Thursday
21388,21388,2015-009207,2015-06-04,12:09:28,classic_dlx,M,classic,16.0,Thursday
21389,21389,2015-009207,2015-06-04,12:09:28,ital_supr,L,supreme,20.75,Thursday
21390,21390,2015-009207,2015-06-04,12:09:28,spinach_fet,S,veggie,12.0,Thursday
21391,21391,2015-009207,2015-06-04,12:09:28,sicilian,S,supreme,12.25,Thursday
21392,21392,2015-009207,2015-06-04,12:09:28,sicilian,S,supreme,12.25,Thursday
21393,21393,2015-009207,2015-06-04,12:09:28,hawaiian,S,classic,10.5,Thursday
21394,21394,2015-009207,2015-06-04,12:09:28,ital_cpcllo,L,classic,20.5,Thursday
21395,21395,2015-009208,2015-06-04,12:13:24,calabrese,S,supreme,12.25,Thursday
21396,21396,2015-009208,2015-06-04,12:13:24,pep_msh_pep,M,classic,14.5,Thursday
21397,21397,2015-009208,2015-06-04,12:13:24,classic_dlx,M,classic,16.0,Thursday
21398,21398,2015-009209,2015-06-04,12:16:41,sicilian,S,supreme,12.25,Thursday
21399,21399,2015-009209,2015-06-04,12:16:41,mexicana,L,veggie,20.25,Thursday
21400,21400,2015-009209,2015-06-04,12:16:41,spinach_supr,S,supreme,12.5,Thursday
21401,21401,2015-009209,2015-06-04,12:16:41,calabrese,L,supreme,20.25,Thursday
21402,21402,2015-009209,2015-06-04,12:16:41,peppr_salami,S,supreme,12.5,Thursday
21403,21403,2015-009209,2015-06-04,12:16:41,ital_supr,L,supreme,20.75,Thursday
21404,21404,2015-009209,2015-06-04,12:16:41,four_cheese,L,veggie,17.95,Thursday
21405,21405,2015-009209,2015-06-04,12:16:41,green_garden,M,veggie,16.0,Thursday
21406,21406,2015-009210,2015-06-04,12:17:38,spin_pesto,L,veggie,20.75,Thursday
21407,21407,2015-009210,2015-06-04,12:17:38,cali_ckn,S,chicken,12.75,Thursday
21408,21408,2015-009210,2015-06-04,12:17:38,southw_ckn,L,chicken,20.75,Thursday
21409,21409,2015-009210,2015-06-04,12:17:38,peppr_salami,L,supreme,20.75,Thursday
21410,21410,2015-009211,2015-06-04,12:24:25,bbq_ckn,L,chicken,20.75,Thursday
21411,21411,2015-009211,2015-06-04,12:24:25,cali_ckn,L,chicken,20.75,Thursday
21412,21412,2015-009212,2015-06-04,12:27:59,five_cheese,L,veggie,18.5,Thursday
21413,21413,2015-009212,2015-06-04,12:27:59,five_cheese,L,veggie,18.5,Thursday
21414,21414,2015-009212,2015-06-04,12:27:59,southw_ckn,L,chicken,20.75,Thursday
21415,21415,2015-009213,2015-06-04,12:41:23,hawaiian,S,classic,10.5,Thursday
21416,21416,2015-009214,2015-06-04,12:41:43,classic_dlx,S,classic,12.0,Thursday
21417,21417,2015-009214,2015-06-04,12:41:43,pepperoni,L,classic,15.25,Thursday
21418,21418,2015-009214,2015-06-04,12:41:43,big_meat,S,classic,12.0,Thursday
21419,21419,2015-009214,2015-06-04,12:41:43,hawaiian,M,classic,13.25,Thursday
21420,21420,2015-009214,2015-06-04,12:41:43,pep_msh_pep,L,classic,17.5,Thursday
21421,21421,2015-009214,2015-06-04,12:41:43,prsc_argla,L,supreme,20.75,Thursday
21422,21422,2015-009214,2015-06-04,12:41:43,ital_cpcllo,S,classic,12.0,Thursday
21423,21423,2015-009214,2015-06-04,12:41:43,big_meat,S,classic,12.0,Thursday
21424,21424,2015-009214,2015-06-04,12:41:43,cali_ckn,S,chicken,12.75,Thursday
21425,21425,2015-009214,2015-06-04,12:41:43,pep_msh_pep,M,classic,14.5,Thursday
21426,21426,2015-009214,2015-06-04,12:41:43,peppr_salami,M,supreme,16.5,Thursday
21427,21427,2015-009214,2015-06-04,12:41:43,hawaiian,L,classic,16.5,Thursday
21428,21428,2015-009214,2015-06-04,12:41:43,peppr_salami,L,supreme,20.75,Thursday
21429,21429,2015-009215,2015-06-04,12:41:57,bbq_ckn,M,chicken,16.75,Thursday
21430,21430,2015-009215,2015-06-04,12:41:57,cali_ckn,L,chicken,20.75,Thursday
21431,21431,2015-009216,2015-06-04,13:01:28,pepperoni,M,classic,12.5,Thursday
21432,21432,2015-009217,2015-06-04,13:11:50,veggie_veg,S,veggie,12.0,Thursday
21433,21433,2015-009217,2015-06-04,13:11:50,big_meat,S,classic,12.0,Thursday
21434,21434,2015-009217,2015-06-04,13:11:50,green_garden,S,veggie,12.0,Thursday
21435,21435,2015-009218,2015-06-04,13:12:32,peppr_salami,L,supreme,20.75,Thursday
21436,21436,2015-009219,2015-06-04,13:15:06,peppr_salami,S,supreme,12.5,Thursday
21437,21437,2015-009219,2015-06-04,13:15:06,peppr_salami,M,supreme,16.5,Thursday
21438,21438,2015-009220,2015-06-04,13:20:14,pepperoni,M,classic,12.5,Thursday
21439,21439,2015-009220,2015-06-04,13:20:14,big_meat,S,classic,12.0,Thursday
21440,21440,2015-009220,2015-06-04,13:20:14,sicilian,L,supreme,20.25,Thursday
21441,21441,2015-009221,2015-06-04,13:26:40,ital_cpcllo,M,classic,16.0,Thursday
21442,21442,2015-009222,2015-06-04,13:29:46,ital_supr,M,supreme,16.5,Thursday
21443,21443,2015-009222,2015-06-04,13:29:46,hawaiian,L,classic,16.5,Thursday
21444,21444,2015-009223,2015-06-04,13:48:34,mexicana,L,veggie,20.25,Thursday
21445,21445,2015-009224,2015-06-04,13:54:36,the_greek,L,classic,20.5,Thursday
21446,21446,2015-009224,2015-06-04,13:54:36,southw_ckn,S,chicken,12.75,Thursday
21447,21447,2015-009224,2015-06-04,13:54:36,cali_ckn,M,chicken,16.75,Thursday
21448,21448,2015-009224,2015-06-04,13:54:36,veggie_veg,L,veggie,20.25,Thursday
21449,21449,2015-009225,2015-06-04,14:20:50,big_meat,S,classic,12.0,Thursday
21450,21450,2015-009226,2015-06-04,14:38:52,peppr_salami,M,supreme,16.5,Thursday
21451,21451,2015-009227,2015-06-04,14:42:20,spicy_ital,L,supreme,20.75,Thursday
21452,21452,2015-009228,2015-06-04,14:53:25,five_cheese,L,veggie,18.5,Thursday
21453,21453,2015-009228,2015-06-04,14:53:25,thai_ckn,M,chicken,16.75,Thursday
21454,21454,2015-009228,2015-06-04,14:53:25,hawaiian,L,classic,16.5,Thursday
21455,21455,2015-009229,2015-06-04,15:03:34,pepperoni,L,classic,15.25,Thursday
21456,21456,2015-009230,2015-06-04,15:19:18,pep_msh_pep,S,classic,11.0,Thursday
21457,21457,2015-009230,2015-06-04,15:19:18,napolitana,M,classic,16.0,Thursday
21458,21458,2015-009231,2015-06-04,15:26:39,spin_pesto,S,veggie,12.5,Thursday
21459,21459,2015-009232,2015-06-04,15:35:02,brie_carre,S,supreme,23.65,Thursday
21460,21460,2015-009232,2015-06-04,15:35:02,southw_ckn,S,chicken,12.75,Thursday
21461,21461,2015-009233,2015-06-04,16:12:31,classic_dlx,L,classic,20.5,Thursday
21462,21462,2015-009233,2015-06-04,16:12:31,classic_dlx,L,classic,20.5,Thursday
21463,21463,2015-009234,2015-06-04,16:15:19,peppr_salami,M,supreme,16.5,Thursday
21464,21464,2015-009234,2015-06-04,16:15:19,classic_dlx,S,classic,12.0,Thursday
21465,21465,2015-009234,2015-06-04,16:15:19,the_greek,M,classic,16.0,Thursday
21466,21466,2015-009234,2015-06-04,16:15:19,thai_ckn,L,chicken,20.75,Thursday
21467,21467,2015-009235,2015-06-04,16:15:26,ckn_alfredo,M,chicken,16.75,Thursday
21468,21468,2015-009235,2015-06-04,16:15:26,four_cheese,L,veggie,17.95,Thursday
21469,21469,2015-009236,2015-06-04,16:16:41,mediterraneo,S,veggie,12.0,Thursday
21470,21470,2015-009237,2015-06-04,16:24:14,napolitana,M,classic,16.0,Thursday
21471,21471,2015-009237,2015-06-04,16:24:14,ital_supr,S,supreme,12.5,Thursday
21472,21472,2015-009238,2015-06-04,16:26:56,thai_ckn,L,chicken,20.75,Thursday
21473,21473,2015-009238,2015-06-04,16:26:56,the_greek,M,classic,16.0,Thursday
21474,21474,2015-009239,2015-06-04,16:37:42,classic_dlx,M,classic,16.0,Thursday
21475,21475,2015-009239,2015-06-04,16:37:42,pep_msh_pep,S,classic,11.0,Thursday
21476,21476,2015-009239,2015-06-04,16:37:42,bbq_ckn,M,chicken,16.75,Thursday
21477,21477,2015-009240,2015-06-04,16:54:16,spicy_ital,L,supreme,20.75,Thursday
21478,21478,2015-009240,2015-06-04,16:54:16,big_meat,S,classic,12.0,Thursday
21479,21479,2015-009241,2015-06-04,17:30:43,ital_cpcllo,L,classic,20.5,Thursday
21480,21480,2015-009241,2015-06-04,17:30:43,green_garden,S,veggie,12.0,Thursday
21481,21481,2015-009242,2015-06-04,17:52:10,spinach_supr,M,supreme,16.5,Thursday
21482,21482,2015-009242,2015-06-04,17:52:10,ital_veggie,M,veggie,16.75,Thursday
21483,21483,2015-009242,2015-06-04,17:52:10,green_garden,S,veggie,12.0,Thursday
21484,21484,2015-009243,2015-06-04,18:04:49,sicilian,L,supreme,20.25,Thursday
